,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,Gross.Salary0
937,0,0,0,0,1,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2720
938,1,0,0,0,0,0,0,0.249660929,0,0.333333333,0.333001988,0,0,1,0,0,0,0,0,3750
939,1,0,0,1,0,0,0,0.344516381,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
940,1,0,0,0,0,0,0,0.344516381,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3088
941,0,0,0,0,0,0,0,0.151610468,0,0.333333333,0.333001988,0.845154255,0.926198655,0,0,0,0,0,0,3224
942,0,0,1,0,0,0,0,0.280316229,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3800
943,0,0,0,1,0,0,0,0.174599988,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
944,1,0,0,0,0,0,0,0.375689879,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3088
945,1,0,0,0,0,0,0,0.16482934,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3310
946,0,0,0,0,0,0,0,0.280316229,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2720
947,0,0,0,1,0,0,0,0.213380512,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
948,0,0,0,1,0,0,0,0.125620012,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
949,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3050
950,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
951,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
952,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
953,0,0,0,1,0,0,0,0.118875469,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
954,0,0,0,0,1,0,0,0.16289883,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2820
955,1,0,0,1,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
956,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3200
957,0,0,0,0,0,0,0,0.213380512,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
958,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
959,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
960,1,0,0,0,0,0,0,0.182557309,0,0.333333333,0.333001988,0,0,1,0,0,0,0,0,3782.66
961,1,0,0,0,0,0,0,0.46589652,0,0.333333333,0.333001988,0,0,0,0,0,0,1,0,3735.5
962,0,1,0,0,0,0,0,0.280316229,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3350
963,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
964,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2720
965,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2850
966,1,0,0,0,0,0,0,0.11282071,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3586
967,0,0,0,0,0,0,1,0.116562871,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2720
968,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
969,0,0,0,0,0,0,0,0.143066383,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
970,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
971,0,0,0,0,0,0,1,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2780
972,0,0,0,0,0,0,0,0.494953724,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3300
973,0,0,0,1,0,0,0,0.053607163,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
974,1,0,0,0,0,1,0,0.375689879,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3320
975,0,0,0,1,0,0,0,0.093338942,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
976,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
977,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
978,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
979,0,0,0,1,0,0,0,0.132927653,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
980,0,0,0,1,0,0,0,0.105840985,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
981,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3200
982,1,0,0,0,0,0,0,0.264915476,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3859.33
983,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
984,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
985,1,0,0,0,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
986,1,0,0,1,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
987,0,0,1,0,0,0,0,0.142242985,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3384
988,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
989,0,0,0,0,0,0,0,0.089363615,0,0.333333333,0.333001988,0,0,0,0,0,0,0,1,3200
990,1,0,0,1,0,1,0,0.188731698,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3573
991,0,0,0,1,0,0,0,0.074992567,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
992,0,0,0,1,0,0,0,0.121871058,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
993,0,0,0,1,0,0,0,0.280316229,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3200
994,0,0,1,0,0,1,0,0.375689879,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3750
995,1,0,0,1,0,0,0,0.375689879,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3550
996,1,0,0,0,1,0,0,0.321257003,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3220
997,1,0,0,1,0,0,0,0.188596075,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3800
998,0,0,0,1,0,0,0,0.174599988,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
999,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1000,0,0,0,1,0,0,0,0.151469911,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1001,0,0,0,0,1,0,0,0.167236934,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2720
1002,0,0,0,0,0,0,0,0.084140363,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3040
1003,0,0,0,1,0,0,0,0.16621747,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1004,1,0,0,0,0,0,0,0.263694094,0,0.333333333,0.333001988,0,0,0,0,0,0,0,1,3568
1005,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1006,1,0,0,1,0,0,0,0.205101465,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1007,1,1,0,0,0,0,0,0.406291241,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,4181
1008,0,0,0,1,0,0,0,0.113980449,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3200
1009,0,0,1,0,0,0,0,0.213380512,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3384
1010,0,0,0,1,0,0,0,0.208934528,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1011,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3200
1012,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1013,1,0,0,0,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3340
1014,0,0,0,0,0,1,0,0.120236706,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2880
1015,1,0,0,0,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3328
1016,1,0,0,0,0,0,0,0.344516381,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3499.33
1017,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1018,0,0,0,0,0,0,1,0.114008276,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2920
1019,0,0,0,1,0,0,0,0.344516381,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3600
1020,0,0,0,1,0,0,0,0.09792776,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1021,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1022,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1023,0,0,0,0,0,0,0,0.138465415,0,0.333333333,0.333001988,0.828078671,0.928429388,0,0,0,0,0,0,3040
1024,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1025,0,0,0,1,0,0,0,0.213005137,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1026,0,0,0,0,0,0,0,0.101520305,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2600
1027,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1028,1,0,0,1,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3530
1029,0,0,0,1,0,0,0,0.121462381,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1030,0,0,1,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1031,0,0,0,1,0,0,0,0.141008331,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1032,0,0,0,0,0,0,1,0.17099464,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2880
1033,1,0,0,1,0,0,0,0.148098596,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3568
1034,0,0,0,1,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1035,1,0,0,1,0,0,0,0.174116905,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
1036,1,0,0,1,0,0,0,0.148168792,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3560
1037,0,0,1,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1038,1,0,1,0,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
1039,1,0,1,0,0,0,0,0.156041517,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3748
1040,1,0,0,1,0,0,0,0.436350857,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3600
1041,1,0,0,0,0,0,0,0.269974778,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3438
1042,0,0,0,0,0,0,0,0.108009198,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3070
1043,1,0,0,0,0,1,0,0.352690476,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3000
1044,1,0,0,0,0,0,0,0.267464059,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3561
1045,1,0,0,1,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
1046,0,0,0,0,0,1,0,0.213380512,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2720
1047,0,0,0,1,0,0,0,0.088623084,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1048,1,0,0,0,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,1,3487.33
1049,1,0,0,1,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3487.33
1050,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0.810643483,0.929705298,0,0,0,0,0,0,3040
1051,0,0,0,0,0,0,0,0.217084068,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3070
1052,1,0,0,0,0,0,0,0.344516381,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3600
1053,0,0,1,0,0,0,0,0.105840985,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3300
1054,0,0,0,0,0,0,0,0.101712484,0,0.333333333,0.333001988,0.810643483,0.930024412,0,0,0,0,0,0,3040
1055,0,1,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
1056,1,0,0,0,0,0,0,0.26620737,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3591.33
1057,0,0,1,0,0,1,0,0.203167208,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3384
1058,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,1,0,0,0,1,3384
1059,1,0,0,0,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,1,0,0,0,0,0,3668
1060,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3150
1061,0,0,0,0,0,0,1,0.375689879,0,0.333333333,0.333001988,0.878310066,0.930343581,0,0,0,0,0,0,3171.33
1062,0,1,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0.810643483,0.930343581,0,0,0,0,0,0,3384
1063,0,0,0,0,0,0,1,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3079
1064,1,0,0,0,0,0,0,0.223297626,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3088
1065,0,1,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3384
1066,0,1,0,0,0,1,0,0.312737402,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3000
1067,0,0,1,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3384
1068,0,1,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3564
1069,1,0,0,0,0,1,0,0.253515401,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3100
1070,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1071,0,0,1,0,0,0,0,0.285878794,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
1072,1,0,0,0,0,0,0,0.199796557,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3438
1073,0,0,0,0,0,0,0,0.08307721,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3040
1074,0,0,1,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
1075,1,0,0,1,0,0,0,0.285878794,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3518
1076,0,1,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3484
1077,0,0,1,0,0,0,0,0.183145683,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3384
1078,1,0,0,1,0,0,0,0.344516381,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3782.66
1079,0,0,0,1,0,0,0,0.148149227,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1080,1,0,0,1,0,0,0,0.151653011,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
1081,0,0,0,0,0,0,0,0.123642672,0,0.333333333,0.333001988,0.810643483,0.931301417,0,0,0,0,0,0,3040
1082,0,0,0,0,0,0,0,0.138917773,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3100
1083,0,0,1,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3660
1084,0,0,1,0,0,0,0,0.116970839,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3380
1085,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0.810643483,0.931392665,0,0,0,0,0,0,3200
1086,1,0,0,0,0,0,0,0.156745483,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3370
1087,0,0,0,1,0,0,0,0.280316229,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1088,0,0,0,0,0,0,0,0.213380512,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1089,0,0,0,0,1,0,0,0.200695893,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3100
1090,1,0,0,0,0,0,1,0.280316229,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3088
1091,0,0,0,0,0,0,0,0.145263267,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1092,0,0,0,0,0,0,0,0.145194589,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2880
1093,0,0,0,0,0,0,0,0.190809204,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1094,0,0,0,1,0,0,0,0.141968571,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1095,0,0,1,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3350
1096,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1097,0,0,0,1,0,1,0,0.375689879,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1098,0,0,0,1,0,0,0,0.211746038,0,0.333333333,0.333001988,0,0,0,1,0,0,0,0,3200
1099,1,0,0,0,0,0,1,0.280316229,0,0.333333333,0.333001988,0.828078671,0.93235104,0,0,0,0,0,0,3248
1100,0,0,0,1,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1101,0,0,0,1,0,0,0,0.280316229,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3300
1102,1,1,0,0,0,0,0,0.375689879,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3623
1103,0,0,0,0,0,0,0,0.217224819,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1104,1,0,0,0,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3468
1105,0,0.945939478,0,0,0,1,0,0.370866678,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3000
1106,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3070
1107,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3070
1108,0,0,0,0,1,0,0,0.213380512,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2720
1109,1,0,0,0,0,0,0,0.234808156,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3328
1110,0,0.92348408,0,0,0,0,0,0.248089245,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3300
1111,1,0,1,0,0,1,0,0.344516381,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3752
1112,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1113,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2900
1114,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3040
1115,0,0,0,0,0,0,0,0.247212281,0,0.333333333,0.333001988,0,0,0,0,0,1,0,0,2720
1116,0,0,0,1,0,0,0,0.20716432,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1117,1,0,0,0,0,0,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3088
1118,1,0.921576949,0,0,0,0,0,0.157014689,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3752
1119,1,0,0,0,0,1,0,0.245529522,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3180
1120,1,0,0,0,0,0,0,0.134520936,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2960
1121,0,0,0,0,0,0,0,0.280316229,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1122,0,0,0,1,0,1,0,0.312737402,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2780
1123,0,0,0,0,0,0,1,0.150556405,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,2840
1124,1,0,0,1,0,0,0,0.199796557,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3568
1125,0,0,0,1,0,0,0,0.173420828,0,0.333333333,0.333001988,0,0,0,0,0,0,0,0,3200
1126,0,0,0,1,0,0,0,0.115679144,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3696
1127,1,0,1,0,0,1,0,0.406291241,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3912
1128,0,0,1,0,0,1,0,0.312737402,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3748
1129,0,0,0,0,0,0,0,0.24956962,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3208
1130,1,0,0,0,0,1,0,0.312737402,0,0.5,0.499627237,0,0,0,0,0,0,0,0,4024
1131,0,0,0,1,0,0,0,0.283880107,0,0.5,0.499627237,0,0,0,1,0,0,0,0,3856
1132,0,0,0,0,0,0,0,0.145400628,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3150
1133,0,0,0,0,0,0,0,0.406291241,0,0.5,0.499627237,0,0,0,1,0,0,0,0,4470
1134,0,0,0,0,0,0,0,0.12402895,0,0.5,0.499627237,0,0,0,0,0,0,0,0,2960
1135,1,1,0,0,0,0,0,0.312737402,0,0.5,0.499627237,0,0,0,1,0,0,0,0,4470
1136,0,0,0,0,0,0,0,0.262235284,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3444
1137,0,0,0,1,0,0,0,0.227835036,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3444
1138,0,0,0,0,0,0,0,0.280316229,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3264
1139,0,0.913438467,0,0,0,0,0,0.231336829,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3356
1140,0,0,0,0,0,0,0,0.344516381,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3592
1141,0,0,0,1,0,0,0,0.147324372,0,0.5,0.499627237,0,0,0,1,0,0,0,0,3656
1142,0,0,0,0,0,0,0,0.344516381,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3150
1143,0,0,0,1,0,0,0,0.172897033,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3200
1144,0,0,0,0,0,0,0,0.164972537,0,0.5,0.499627237,0,0,0,0,0,0,0,0,2830
1145,0,0,0,0,0,0,0,0.144288258,0,0.5,0.499627237,0,0,0,0,0,0,0,1,3419
1146,0,0,0,1,0,0,0,0.280316229,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3235
1147,1,0,0,1,0,0,0,0.344516381,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3560
1148,0,0,0,0,0,0,0,0.312737402,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3224
1149,1,1,0,0,0,0,0,0.344516381,0,0.5,0.499627237,0,0,0,0,0,0,0,0,4254
1150,0,0,1,0,0,0,0,0.189604886,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3628
1151,0,0,0,0,0,0,0,0.280316229,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3184
1152,0,0,0,0,0,0,0,0.280316229,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3454
1153,0,0,0,0,0,0,1,0.280316229,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3134
1154,0,0,0,0,0,0,0,0.280316229,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3085
1155,0,0,0,1,0,0,0,0.181932941,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3260
1156,0,0,0,0,0,0,0,0.274107111,0,0.5,0.499627237,0,0,0,0,0,0,0,0,2830
1157,0,0,0,1,0,0,0,0.144288258,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3260
1158,1,0,0,0,0,0,0,0.344516381,0,0.5,0.499627237,0.861891607,0.936738461,0,0,0,0,0,0,3728.67
1159,0,0,0,0,0,0,0,0.288598577,0,0.5,0.499627237,0.845154255,0.936738461,0,0,0,0,0,0,3384
1160,0,0,0,0,0,0,0,0.206376606,0,0.5,0.499627237,0,0,0,1,0,0,0,0,3595
1161,1,0,0,1,0,0,0,0.312737402,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3608
1162,0,0,0,1,0,1,0,0.280316229,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3260
1163,0,0,0,1,0,0,0,0.344516381,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3600
1164,1,0,1,0,0,0,0,0.265175237,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3812
1165,0,0,0,0,0,0,1,0.280316229,0,0.5,0.499627237,0,0,0,0,0,0,0,0,2820
1166,0,0,0,1,0,0,0,0.312737402,0,0.5,0.499627237,0,0,0,1,0,0,0,0,3260
1167,1,0,0,0,0,0,0,0.289892223,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3480
1168,0,0,0,1,0,0,0,0.280316229,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3260
1169,1,0,0,0,1,0,0,0.161043377,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3188
1170,0,0,0,0,1,0,0,0.406291241,0,0.5,0.499627237,0,0,0,0,0,0,0,0,2830
1171,0,1,0,0,0,0,0,0.344516381,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3256
1172,1,1,0,0,0,0,0,0.312737402,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3996
1173,0,0,1,0,0,0,0,0.280316229,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3444
1174,1,0.932335776,0,0,0,0,0,0.204157798,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3812
1175,1,0,0,0,0,1,0,0.46589652,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3290
1176,0,0,0,0,0,0,0,0.312737402,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3329
1177,1,0,0,0,0,0,1,0.180356215,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3188
1178,1,0,0,0,0,0,0,0.211106358,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3792
1179,0,0,0,0,0,0,0,0.312737402,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3100
1180,0,0,0,1,0,0,0,0.312737402,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3536
1181,0,0,0,0,0,0,1,0.312737402,0,0.5,0.499627237,0,0,0,0,0,0,0,0,2936
1182,0,0,0,0,0,0,0,0.125407262,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3050
1183,0,0,0,0,0,0,0,0.406291241,0,0.5,0.499627237,0,0,0,0,1,0,0,0,3000
1184,0,0,0,0,0,0,1,0.247212281,0,0.5,0.499627237,0,0,0,0,0,0,0,0,2830
1185,0,0,0,0,0,0,0,0.254000275,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3120
1186,0,0,0,0,0,0,0,0.266576072,0,0.5,0.499627237,0,0,0,0,0,0,0,0,3242
